,Type,Cotton,Organic_cotton,Other_plant,Wool,Other_animal,Polyester,Nylon,Spandex,Polyamide,Other_synthetic,Lyocell,Viscose,Rayon,Other_regenerated,Other,Recycled_content,Reused_content,Material_label,Chemicals_label,Production_label,Manufacturing_location,Transporation_distance,Use_location,Washing_instruction,Drying_instruction,Reusability_label,Recylability_label,EI
593,jacket,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,10137.0,Spain,Machine wash_ cold,Line dry,0,0,4
594,jacket,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,12189.0,Italy,Machine wash_ cold,Line dry,0,0,4
595,dress,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.05,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,13663.0,Germany,Machine wash_ cold,Line dry,0,0,5
596,dress,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.04,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,7449.0,Belgium,Machine wash_ cold,Line dry,0,0,5
597,dress,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,19540.0,Netherlands,Machine wash_ cold,Line dry,0,0,4
598,dress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,5508.0,France,Machine wash_ cold,Line dry,0,0,5
599,dress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,12679.0,Luxembourg,Machine wash_ cold,Line dry,0,0,5
600,dress,0.29,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,10863.0,Switzerland,Machine wash_ warm,Line dry,0,0,5
601,dress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,5846.0,Austria,Machine wash_ cold,Line dry,0,0,5
602,dress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,7030.0,Czechia,Machine wash_ cold,Line dry,0,0,5
603,dress,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0,0,0,unknown,16281.0,Poland,Machine wash_ cold,Line dry,0,0,3
604,dress,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,13336.0,Denmark,Machine wash_ cold,Line dry,0,0,4
605,dress,0.33,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,13395.0,Sweden,Machine wash_ cold,Line dry,0,0,5
606,dress,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,19214.0,Norway,Machine wash_ warm,Tumble dry_ low,0,0,4
607,dress,0.79,0.0,0.0,0.0,0.0,0.2,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,5192.0,Finland,Machine wash_ warm,Line dry,0,0,4
608,dress,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,10212.0,UK,Machine wash_ cold,Line dry,0,0,4
609,dress,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.03,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,16115.0,Spain,Machine wash_ cold,Line dry,0,0,5
610,dress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,1,0,0,unknown,10789.0,Italy,Machine wash_ cold,Line dry,0,0,3
611,dress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,7221.0,Germany,Machine wash_ cold,Line dry,0,0,5
612,dress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,14493.0,Belgium,Machine wash_ cold,Line dry,0,0,5
613,dress,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,13444.0,Netherlands,Machine wash_ cold,Line dry,0,0,4
614,dress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,9571.0,France,Machine wash_ cold,Line dry,0,0,5
615,dress,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,18695.0,Luxembourg,Machine wash_ cold,Line dry,0,0,4
616,dress,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,6117.0,Switzerland,Machine wash_ cold,Line dry,0,0,4
617,dress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,1,0,0,unknown,7313.0,Austria,Machine wash_ cold,Line dry,0,0,3
618,dress,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,12829.0,Czechia,Machine wash_ cold,Line dry,0,0,4
619,dress,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,13363.0,Poland,Machine wash_ cold,Line dry,0,0,5
620,dress,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,5120.0,Denmark,Machine wash_ warm,Tumble dry_ low,0,0,4
621,dress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.35,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,8255.0,Sweden,Machine wash_ cold,Line dry,0,0,4
622,dress,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0,0,unknown,9717.0,Norway,Machine wash_ cold,Line dry,0,0,5
623,dress,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,17792.0,Finland,Machine wash_ cold,Line dry,0,0,4
624,dress,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.05,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,6071.0,UK,Machine wash_ cold,Line dry,0,0,4
625,dress,0.72,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1,0,0,unknown,10951.0,Spain,Machine wash_ cold,Line dry,0,0,3
626,dress,0.5,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,9936.0,Italy,Machine wash_ warm,Line dry,0,0,4
627,jacket,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,19692.0,Germany,Machine wash_ cold,Line dry,0,0,4
628,jacket,0.0,0.0,0.0,0.22,0.0,0.48,0.0,0.0,0.01,0.01,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,15308.0,Belgium,Hand wash,Line dry,0,0,5
629,jacket,0.0,0.0,0.0,0.0,0.0,0.67,0.3,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,13512.0,Netherlands,Dry clean,Dry clean,0,0,5
630,jacket,0.0,0.0,0.0,0.0,0.0,0.67,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,9602.0,France,Machine wash_ cold,Line dry,0,0,5
631,jacket,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,6483.0,Luxembourg,Hand wash,Line dry,0,0,3
632,jacket,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,17606.0,Switzerland,Hand wash,Line dry,0,0,3
633,jacket,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,16739.0,Austria,Machine wash_ cold,Line dry,0,0,4
634,jacket,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,15942.0,Czechia,Machine wash_ cold,Line dry,0,0,4
635,jacket,0.0,0.0,0.0,0.06,0.0,0.12,0.11,0.03,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,6121.0,Poland,Dry clean,Dry clean,0,0,5
636,jacket,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,11817.0,Denmark,Dry clean,Dry clean,0,0,4
637,jacket,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,8502.0,Sweden,Machine wash_ cold,Line dry,0,0,5
638,jacket,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,15151.0,Norway,Hand wash,Line dry,0,0,4
639,jacket,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,16126.0,Finland,Machine wash_ cold,Line dry,0,0,4
640,jacket,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,19862.0,UK,Machine wash_ cold,Line dry,0,0,4
641,jacket,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,5517.0,Spain,Machine wash_ cold,Line dry,0,0,4
642,jacket,0.34,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,17641.0,Italy,Machine wash_ cold,Line dry,0,0,5
643,jacket,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,18614.0,Germany,Machine wash_ cold,Line dry,0,0,4
644,jacket,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,10790.0,Belgium,Dry clean,Dry clean,0,0,4
645,jacket,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,15885.0,Netherlands,Machine wash_ cold,Line dry,0,0,4
646,jacket,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,10755.0,France,Machine wash_ cold,Line dry,0,0,4
647,jacket,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,15618.0,Luxembourg,Machine wash_ cold,Line dry,0,0,4
648,jacket,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,5081.0,Switzerland,Machine wash_ cold,Line dry,0,0,4
649,jacket,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,12670.0,Austria,Hand wash,Line dry,0,0,4
650,jacket,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,unknown,11773.0,Czechia,Machine wash_ warm,Line dry,0,0,3
651,jacket,0.27,0.0,0.0,0.0,0.0,0.5,0.0,0.01,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,7831.0,Poland,Machine wash_ cold,Line dry,0,0,4
652,jacket,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,unknown,13580.0,Denmark,Machine wash_ cold,Line dry,0,0,3
653,jacket,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,7813.0,Sweden,Machine wash_ warm,Line dry,0,0,4
654,jacket,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,12864.0,Norway,Dry clean,Dry clean,0,0,4
655,jacket,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.03,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,6697.0,Finland,Machine wash_ cold,Line dry,0,0,4
656,jacket,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,18006.0,UK,Machine wash_ warm,Tumble dry_ low,0,0,4
657,jacket,0.58,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,5362.0,Spain,Machine wash_ warm,Line dry,0,0,4
658,jacket,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,5336.0,Italy,Dry clean,Dry clean,0,0,4
659,jeans,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,unknown,14313.0,Germany,Machine wash_ cold,Line dry,0,0,3
660,jeans,0.86,0.0,0.0,0.0,0.0,0.12,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,14809.0,Belgium,Machine wash_ cold,Line dry,0,0,4
661,jeans,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,unknown,19238.0,Netherlands,Machine wash_ warm,Line dry,0,0,3
662,jeans,0.92,0.0,0.0,0.0,0.0,0.06,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,14338.0,France,Machine wash_ cold,Line dry,0,0,4
663,jeans,0.94,0.0,0.0,0.0,0.0,0.05,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,unknown,13024.0,Luxembourg,Machine wash_ cold,Line dry,0,0,3
664,jeans,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,8142.0,Switzerland,Machine wash_ warm,Line dry,0,0,4
665,jeans,0.64,0.0,0.0,0.0,0.0,0.33,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,19960.0,Austria,Machine wash_ cold,Line dry,0,0,5
666,jeans,0.68,0.0,0.0,0.0,0.0,0.3,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,unknown,8722.0,Czechia,Machine wash_ cold,Line dry,0,0,3
667,jeans,0.93,0.0,0.0,0.0,0.0,0.05,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,6246.0,Poland,Machine wash_ cold,Line dry,0,0,4
668,jeans,0.72,0.0,0.0,0.0,0.0,0.26,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,17416.0,Denmark,Machine wash_ warm,Line dry,0,0,5
669,jeans,0.67,0.0,0.0,0.0,0.0,0.16,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0,0,0,unknown,14206.0,Sweden,Machine wash_ cold,Line dry,0,0,4
670,jeans,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,unknown,6922.0,Norway,Machine wash_ cold,Line dry,0,0,3
671,jeans,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,5998.0,Finland,Machine wash_ warm,Line dry,0,0,4
672,jeans,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,18986.0,UK,Machine wash_ warm,Line dry,0,0,4
673,jeans,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,unknown,14122.0,Spain,Machine wash_ cold,Line dry,0,0,3
674,jeans,0.92,0.0,0.0,0.0,0.0,0.06,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,10686.0,Italy,Machine wash_ cold,Line dry,0,0,4
675,jeans,0.89,0.0,0.0,0.0,0.0,0.06,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,5128.0,Germany,Machine wash_ cold,Line dry,0,0,4
676,jeans,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,9177.0,Belgium,Machine wash_ cold,Line dry,0,0,4
677,jeans,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,10801.0,Netherlands,Machine wash_ warm,Line dry,0,0,4
678,jeans,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,unknown,8172.0,France,Machine wash_ cold,Line dry,0,0,3
679,jeans,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,unknown,16300.0,Luxembourg,Machine wash_ cold,Line dry,0,0,3
680,jeans,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,unknown,10698.0,Switzerland,Machine wash_ cold,Line dry,0,0,3
681,jeans,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,unknown,17917.0,Austria,Machine wash_ warm,Line dry,0,0,3
682,jeans,0.86,0.0,0.0,0.0,0.0,0.12,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,14003.0,Czechia,Machine wash_ cold,Line dry,0,0,4
683,jeans,0.62,0.0,0.0,0.0,0.0,0.22,0.0,0.02,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,1,0,0,unknown,5393.0,Poland,Machine wash_ cold,Line dry,0,0,3
684,jeans,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,6222.0,Denmark,Machine wash_ cold,Line dry,0,0,4
685,jeans,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,5325.0,Sweden,Machine wash_ warm,Line dry,0,0,4
686,jeans,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,19205.0,Norway,Machine wash_ cold,Line dry,0,0,4
687,jeans,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,16599.0,Finland,Machine wash_ warm,Line dry,0,0,4
688,jeans,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,8447.0,UK,Machine wash_ warm,Line dry,0,0,4
689,jeans,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,16702.0,Spain,Machine wash_ warm,Line dry,0,0,4
690,jeans,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,16282.0,Italy,Machine wash_ warm,Line dry,0,0,3
691,skirt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,7409.0,Germany,Machine wash_ cold,Line dry,0,0,5
692,skirt,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,1,0,0,unknown,12143.0,Belgium,Machine wash_ cold,Line dry,0,0,3
693,skirt,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0,0,0,unknown,18445.0,Netherlands,Machine wash_ warm,Line dry,0,0,4
694,skirt,0.39,0.5,0.0,0.0,0.0,0.0,0.0,0.01,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,11190.0,France,Machine wash_ cold,Line dry,0,0,3
695,skirt,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0,0,0,unknown,17001.0,Luxembourg,Machine wash_ cold,Line dry,0,0,4
696,skirt,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,9428.0,Switzerland,Machine wash_ cold,Line dry,0,0,4
697,skirt,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,16035.0,Austria,Dry clean,Dry clean,0,0,4
698,skirt,0.0,0.0,0.0,0.04,0.0,0.61,0.0,0.0,0.0,0.33,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,16701.0,Czechia,Dry clean,Dry clean,0,0,5
699,skirt,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,unknown,5424.0,Poland,Machine wash_ cold,Line dry,0,0,3
700,skirt,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,14095.0,Denmark,Machine wash_ cold,Line dry,0,0,4
701,skirt,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,17686.0,Sweden,Machine wash_ warm,Tumble dry_ low,0,0,4
702,skirt,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,14796.0,Norway,Machine wash_ cold,Line dry,0,0,4
703,skirt,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,10086.0,Finland,Machine wash_ cold,Line dry,0,0,4
704,skirt,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,16074.0,UK,Machine wash_ cold,Line dry,0,0,4
705,skirt,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,15147.0,Spain,Machine wash_ cold,Line dry,0,0,4
706,skirt,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,15631.0,Italy,Machine wash_ cold,Line dry,0,0,4
707,skirt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,1,0,0,unknown,5347.0,Germany,Machine wash_ cold,Line dry,0,0,3
708,skirt,0.49,0.0,0.0,0.0,0.0,0.33,0.0,0.04,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,11039.0,Belgium,Machine wash_ cold,Line dry,0,0,5
709,skirt,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.28,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,9472.0,Netherlands,Machine wash_ cold,Line dry,0,0,5
710,skirt,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,14118.0,France,Machine wash_ cold,Line dry,0,0,4
711,skirt,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,15111.0,Luxembourg,Dry clean,Dry clean,0,0,4
712,skirt,0.45,0.5,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,8310.0,Switzerland,Machine wash_ cold,Line dry,0,0,3
713,skirt,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,7863.0,Austria,Machine wash_ cold,Line dry,0,0,4
