ID,Type,Cotton,Organic_cotton,Linen,Hemp,Jute,Other_plant,Silk,Wool,Leather,Camel,Cashmere,Alpaca,Feathers,Other_animal,Polyester,Nylon,Acrylic,Spandex,Elastane,Polyamide,Other_synthetic,Lyocell,Viscose,Acetate,Modal,Rayon,Other_regenerated,Other,Recycled_content,Reused_content,Material_label,Chemicals_label,Production_label,Manufacturing_location,Transporation_distance,Use_location,Washing_instruction,Drying_instruction,Reusability_label,Recylability_label,EI
999,dress,"0,00","0,88","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,12","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,0,0,America,8000,EU,Hand wash,Line dry,0,0,2
1000,dress,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,12","0,00","0,00","0,00","0,88","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,50",1,0,0,America,12100,Africa,Hand wash,Line dry,0,0,1
1001,dress,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,12","0,00","0,00","0,00","0,88","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,50",1,0,0,America,10100,Asia,Hand wash,Line dry,0,0,1
1002,dress,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,12","0,00","0,00","0,00","0,88","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,50",1,0,0,America,1000,USA,Hand wash,Line dry,0,0,1
1003,dress,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,12","0,00","0,00","0,00","0,88","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,50",1,0,0,America,100,USA,Hand wash,Line dry,0,0,1
1004,dress,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,53","0,00","0,00","0,47","0,00","0,00","0,00","0,25",1,0,0,Asia,18273,UK,Dry clean,Dry clean,0,0,3
1005,dress,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,53","0,00","0,00","0,47","0,00","0,00","0,00","0,25",1,0,0,Asia,19273,EU,Dry clean,Dry clean,0,0,3
1006,dress,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,53","0,00","0,00","0,47","0,00","0,00","0,00","0,25",1,0,0,America,12000,Africa,Dry clean,Dry clean,0,0,2
1007,dress,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,53","0,00","0,00","0,47","0,00","0,00","0,00","0,00",1,0,0,Asia,21273,Asia,Dry clean,Dry clean,0,0,3
1008,dress,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,53","0,00","0,00","0,47","0,00","0,00","0,00","0,00",1,0,0,Asia,12273,USA,Dry clean,Dry clean,0,0,3
1009,dress,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",1,0,0,America,100,USA,Dry clean,Dry clean,0,0,2
1010,dress,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",1,0,0,America,7000,UK,Dry clean,Dry clean,0,0,2
1011,dress,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",1,0,0,Asia,19273,EU,Dry clean,Dry clean,0,0,3
1012,dress,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",1,0,0,Asia,23273,Africa,Dry clean,Dry clean,0,0,3
1013,jeans,"0,00","0,92","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,06","0,00","0,00","0,00","0,02","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,50",0,0,0,America,10000,Asia,Machine wash_ cold,Line dry,0,0,2
1014,jeans,"0,00","0,69","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,01","0,00","0,00","0,30","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,50",1,0,0,Europe,11153,USA,Machine wash_ cold,Line dry,0,0,1
1015,jeans,"0,00","0,69","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,01","0,00","0,00","0,30","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,50",1,0,0,America,100,USA,Machine wash_ cold,Line dry,0,0,1
1016,jeans,"0,00","0,69","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,01","0,00","0,00","0,30","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,50",1,0,0,America,7000,UK,Machine wash_ cold,Line dry,0,0,1
1017,jeans,"0,00","0,69","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,01","0,00","0,00","0,30","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",1,0,0,America,8000,EU,Machine wash_ cold,Line dry,0,0,1
1018,jeans,"0,00","0,69","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,01","0,00","0,00","0,30","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,25",1,0,0,Europe,22153,Africa,Machine wash_ cold,Line dry,0,0,1
1019,jeans,"0,00","0,60","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,40","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",1,0,0,Europe,20153,Asia,Machine wash_ cold,Line dry,0,0,1
1020,jeans,"0,00","0,60","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,40","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,50",1,0,0,America,1000,USA,Machine wash_ cold,Line dry,0,0,1
1021,jeans,"0,00","0,60","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,40","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,50",1,0,0,Europe,10253,USA,Machine wash_ cold,Line dry,0,0,1
1022,jeans,"0,00","0,60","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,40","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,25",1,0,0,Europe,17153,UK,Machine wash_ cold,Line dry,0,0,1
1023,jeans,"0,40","0,17","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,43","0,00","0,00","0,00","0,00","0,00","0,00","0,40","0,25",1,0,0,Europe,18153,EU,Machine wash_ cold,Line dry,0,0,1
1024,jeans,"0,00","0,60","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,40","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,50",1,0,0,Europe,22153,Africa,Machine wash_ cold,Line dry,0,0,1
1025,jeans,"0,41","0,18","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,41","0,00","0,00","0,00","0,00","0,00","0,00","0,41","0,50",1,0,0,Europe,20153,Asia,Machine wash_ cold,Line dry,0,0,1
1026,jeans,"0,00","0,92","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,06","0,00","0,00","0,00","0,02","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,50",0,0,0,Europe,11153,USA,Machine wash_ cold,Line dry,0,0,2
1027,jeans,"0,00","0,57","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,02","0,00","0,04","0,00","0,00","0,00","0,37","0,00","0,00","0,00","0,00","0,50",1,0,0,Europe,10253,USA,Machine wash_ cold,Line dry,0,0,1
1028,jeans,"0,00","0,92","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,06","0,00","0,00","0,00","0,02","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,25",0,0,0,America,7000,UK,Machine wash_ cold,Line dry,0,0,2
1029,jeans,"0,00","0,92","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,06","0,00","0,00","0,00","0,02","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,0,0,Europe,18153,EU,Machine wash_ cold,Line dry,0,0,2
1030,jeans,"0,00","0,69","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,01","0,00","0,00","0,30","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",1,0,0,Europe,22153,Africa,Machine wash_ cold,Line dry,0,0,1
1031,jeans,"0,00","0,69","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,01","0,00","0,00","0,30","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,50",1,0,0,America,10000,Asia,Machine wash_ cold,Line dry,0,0,1
1032,jeans,"0,00","0,60","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,40","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,50",1,0,0,Europe,11153,USA,Machine wash_ cold,Line dry,0,0,1
1033,jeans,"0,00","0,69","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,01","0,00","0,00","0,30","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,50",1,0,0,America,100,USA,Machine wash_ cold,Line dry,0,0,1
1034,jeans,"0,00","0,69","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,01","0,00","0,00","0,30","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,25",1,0,0,America,7000,UK,Machine wash_ cold,Line dry,0,0,1
1035,jeans,"0,00","0,92","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,06","0,00","0,00","0,00","0,02","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,0,0,America,8000,EU,Machine wash_ cold,Line dry,0,0,2
1036,jeans,"0,00","0,57","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,02","0,00","0,04","0,00","0,00","0,00","0,37","0,00","0,00","0,00","0,00","0,00",1,0,0,America,12000,Africa,Machine wash_ cold,Line dry,0,0,2
1037,jeans,"0,41","0,18","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,41","0,00","0,00","0,00","0,00","0,00","0,00","0,41","0,25",1,0,0,America,10000,Asia,Machine wash_ cold,Line dry,0,0,1
1038,jeans,"0,40","0,17","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,43","0,00","0,00","0,00","0,00","0,00","0,00","0,40","0,25",1,0,0,America,1000,USA,Machine wash_ cold,Line dry,0,0,1
1039,jeans,"0,60","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,40","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,25",1,0,0,America,100,USA,Machine wash_ cold,Line dry,0,0,2
1040,jeans,"0,00","0,60","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,40","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",1,0,0,America,7000,UK,Machine wash_ cold,Line dry,0,0,1
1041,jeans,"0,00","0,60","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,40","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,25",1,0,0,America,8000,EU,Machine wash_ cold,Line dry,0,0,1
1042,jeans,"0,00","0,60","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,40","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,25",1,0,0,America,12000,Africa,Machine wash_ cold,Line dry,0,0,1
1043,trousers,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,05","0,00","0,00","0,00","0,00","0,00","0,00","0,95","0,00","0,00","0,00","0,00","0,50",1,0,0,America,10000,Asia,Hand wash,Line dry,0,0,2
1044,short,"0,00","0,88","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,12","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,25",0,0,0,America,1000,USA,Hand wash,Line dry,0,0,2
1045,short,"0,00","0,29","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,04","0,00","0,00","0,00","0,67","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,25",1,0,0,America,100,USA,Hand wash,Line dry,0,0,1
1046,trousers,"0,00","0,29","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,04","0,00","0,00","0,00","0,67","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,50",1,0,0,America,7000,UK,Hand wash,Line dry,0,0,1
1047,trousers,"0,00","0,29","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,04","0,00","0,00","0,00","0,67","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,50",1,0,0,America,8000,EU,Hand wash,Line dry,0,0,1
1048,trousers,"0,00","0,98","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,02","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,50",0,0,0,Asia,23273,Africa,Hand wash,Line dry,0,0,3
1049,trousers,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,03","0,00","0,00","0,00","0,30","0,67","0,00","0,00","0,00","0,00","0,00","0,00","0,00",1,0,0,America,10000,Asia,Hand wash,Line dry,0,0,2
1050,trousers,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,03","0,00","0,00","0,00","0,30","0,67","0,00","0,00","0,00","0,00","0,00","0,00","0,25",1,0,0,America,1000,USA,Hand wash,Line dry,0,0,2
1051,trousers,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,50",1,0,0,America,100,USA,Hand wash,Line dry,0,0,1
1052,trousers,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,03","0,00","0,00","0,00","0,00","0,00","0,00","0,97","0,00","0,00","0,00","0,00","0,25",1,0,0,America,7000,UK,Hand wash,Line dry,0,0,2
1053,trousers,"0,00","1,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,25",0,0,0,Asia,19273,EU,Hand wash,Line dry,0,0,3
1054,trousers,"0,00","1,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,50",0,0,0,Europe,22153,Africa,Machine wash_ cold,Line dry,0,0,2
1055,trousers,"0,00","1,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,50",0,0,0,Europe,20153,Asia,Machine wash_ cold,Line dry,0,0,2
1056,trousers,"0,00","1,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,25",0,0,0,Europe,11153,USA,Hand wash,Line dry,0,0,2
1057,trousers,"0,00","1,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,50",0,0,0,Europe,10253,USA,Machine wash_ cold,Line dry,0,0,2
1058,trousers,"0,00","1,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,50",0,0,0,Europe,17153,UK,Machine wash_ cold,Line dry,0,0,2
1059,trousers,"0,00","1,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,0,0,Europe,18153,EU,Hand wash,Line dry,0,0,2
1060,trousers,"0,00","1,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,25",0,0,0,Europe,22153,Africa,Machine wash_ cold,Line dry,0,0,2
1061,trousers,"0,00","1,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,50",0,0,0,Europe,20153,Asia,Machine wash_ cold,Line dry,0,0,2
1062,short,"0,00","1,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,50",0,0,0,Europe,11153,USA,Machine wash_ cold,Line dry,0,0,2
1063,short,"0,00","1,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,50",0,0,0,Europe,10253,USA,Machine wash_ cold,Line dry,0,0,2
1064,trousers,"0,00","1,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,50",0,0,0,Europe,17153,UK,Hand wash,Line dry,0,0,2
1065,trousers,"0,00","1,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,50",0,0,0,Europe,18153,EU,Hand wash,Line dry,0,0,2
1066,trousers,"0,00","1,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,50",0,0,0,Europe,22153,Africa,Hand wash,Line dry,0,0,2
1067,trousers,"0,00","1,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,50",0,0,0,Europe,20153,Asia,Hand wash,Line dry,0,0,2
1068,jacket,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,0,0,America,1100,USA,Dry clean,Dry clean,0,0,2
1069,jacket,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,23","0,00","0,00","0,00","0,00","0,00","0,00","0,68","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,09","0,00","0,25",0,0,0,Asia,11373,USA,Dry clean,Dry clean,0,0,5
1070,jacket,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,23","0,00","0,00","0,00","0,00","0,00","0,00","0,68","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,09","0,00","0,00",0,0,0,Asia,18273,UK,Dry clean,Dry clean,0,0,5
1071,jacket,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,16","0,00","0,00","0,00","0,00","0,00","0,00","0,50","0,07","0,21","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,06","0,00","0,75",0,0,0,Asia,19273,EU,Dry clean,Dry clean,0,0,4
1072,jacket,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,22","0,00","0,00","0,00","0,00","0,00","0,00","0,49","0,07","0,12","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,10","0,00","0,00","0,00","0,75",0,0,0,Asia,23273,Africa,Dry clean,Dry clean,0,0,4
1073,jacket,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1,00","0,00","1,00",0,0,0,Asia,21273,Asia,Dry clean,Dry clean,0,0,2
1074,jacket,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,46","0,00","0,00","0,00","0,00","0,00","0,00","0,54","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,75",0,0,0,Asia,12273,USA,Dry clean,Dry clean,0,0,4
1075,jacket,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,48","0,00","0,00","0,00","0,00","0,00","0,00","0,52","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,75",0,0,0,Asia,11373,USA,Dry clean,Dry clean,0,0,4
1076,jacket,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,46","0,00","0,00","0,00","0,00","0,00","0,00","0,54","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,75",0,0,0,Asia,18273,UK,Dry clean,Dry clean,0,0,4
1077,jacket,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,53","0,00","0,00","0,00","0,00","0,00","0,00","0,47","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,75",0,0,0,Asia,19273,EU,Dry clean,Dry clean,0,0,3
1078,jacket,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,49","0,00","0,00","0,00","0,00","0,00","0,00","0,34","0,00","0,17","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,75",0,0,0,Asia,23273,Africa,Dry clean,Dry clean,0,0,4
1079,jacket,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,75",0,0,0,Asia,21273,Asia,Dry clean,Dry clean,0,0,3
